period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2008-Q1,AK,Alaska,ALL,all sectors,315228,14.08,247.14212,1755.11762,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,AL,Alabama,ALL,all sectors,2483599,7.47,1662.16212,22237.64502,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,AR,Arkansas,ALL,all sectors,1508165,6.76,779.86883,11541.72914,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,AZ,Arizona,ALL,all sectors,2840600,8.15,1341.94909,16468.76062,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,CA,California,ALL,all sectors,14805963,11.52,7202.17217,62517.36606,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,CO,Colorado,ALL,all sectors,2536811,7.71,982.87365,12744.77692,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,CT,Connecticut,ALL,all sectors,1613520,16.86,1335.51794,7920.90147,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,DC,District of Columbia,ALL,all sectors,242497,12.28,334.22148,2720.99646,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,DE,Delaware,ALL,all sectors,440857,11.55,350.45603,3033.56098,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,ENC,East North Central,ALL,all sectors,22076040,7.99,12139.22414,151930.58789,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,ESC,East South Central,ALL,all sectors,9317083,6.97,5959.29154,85537.89071,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,FL,Florida,ALL,all sectors,9616749,10.18,5205.45928,51118.78407,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,GA,Georgia,ALL,all sectors,4581268,7.94,2586.43892,32589.91922,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,HI,Hawaii,ALL,all sectors,471791,26.35,664.51529,2521.6991,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,IA,Iowa,ALL,all sectors,1541986,6.36,749.62123,11779.66087,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,ID,Idaho,ALL,all sectors,776475,5.34,313.12729,5868.93814,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,IL,Illinois,ALL,all sectors,5700009,8.53,3125.6866,36642.59996,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,IN,Indiana,ALL,all sectors,3099896,6.49,1832.17938,28209.37022,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,KS,Kansas,ALL,all sectors,1504630,6.66,638.73837,9593.50582,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,KY,Kentucky,ALL,all sectors,2229041,5.71,1431.83952,25054.79317,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,LA,Louisiana,ALL,all sectors,2195960,8.11,1510.53795,18629.34871,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MA,Massachusetts,ALL,all sectors,3031146,15.39,2202.71896,14310.83644,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MAT,Middle Atlantic,ALL,all sectors,17745667,12.14,11532.45734,94984.27232,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MD,Maryland,ALL,all sectors,2426485,12.12,1976.74386,16314.04162,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,ME,Maine,ALL,all sectors,784741,13.78,417.56657,3029.89707,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MI,Michigan,ALL,all sectors,4823954,8.54,2291.96683,26831.31064,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MN,Minnesota,ALL,all sectors,2551419,7.5,1342.36246,17893.15208,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MO,Missouri,ALL,all sectors,3054377,5.89,1287.06441,21853.23243,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MS,Mississippi,ALL,all sectors,1464344,8,922.30363,11522.94177,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MT,Montana,ALL,all sectors,565922,7.55,308.7442,4091.75569,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,MTN,Mountain,ALL,all sectors,10271233,7.5,4749.83128,63319.81388,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,NC,North Carolina,ALL,all sectors,4781252,7.55,2437.13072,32259.50275,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,ND,North Dakota,ALL,all sectors,375028,6.4,227.66169,3559.10732,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,NE,Nebraska,ALL,all sectors,986290,6.02,439.35645,7301.63794,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,NEW,New England,ALL,all sectors,6967743,15.27,4812.83589,31527.40024,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,NH,New Hampshire,ALL,all sectors,697608,13.87,397.34537,2863.82862,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,NJ,New Jersey,ALL,all sectors,3886236,12.9,2529.0422,19597.77902,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,NM,New Mexico,ALL,all sectors,978755,7.66,407.88021,5325.16965,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,NV,Nevada,ALL,all sectors,1208660,9.81,752.33534,7665.54405,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,NY,New York,ALL,all sectors,7927786,15.16,5427.54593,35792.05434,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,OH,Ohio,ALL,all sectors,5537834,7.9,3322.05666,42054.99444,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,OK,Oklahoma,ALL,all sectors,1909394,6.72,898.66695,13371.81038,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,OR,Oregon,ALL,all sectors,1867705,7.36,984.91638,13376.08077,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,PA,Pennsylvania,ALL,all sectors,5931644,9.03,3575.86921,39594.43898,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,PACC,Pacific Contiguous,ALL,all sectors,19827455,9.76,9852.20752,100936.86142,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,PACN,Pacific Noncontiguous,ALL,all sectors,787019,21.32,911.6574,4276.81671,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,RI,Rhode Island,ALL,all sectors,486151,14.57,274.73949,1885.99272,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,SAT,South Atlantic,ALL,all sectors,29072607,8.62,16800.16218,194911.97509,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,SC,South Carolina,ALL,all sectors,2402886,7.22,1424.38951,19723.12203,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,SD,South Dakota,ALL,all sectors,428932,6.79,203.22261,2991.87041,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,TN,Tennessee,ALL,all sectors,3140098,7.27,1942.98629,26722.51076,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,TX,Texas,ALL,all sectors,11021178,10,8002.36959,79994.1547,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,US,U.S. Total,ALL,all sectors,143142204,8.95,82837.13781,925934.82801,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,UT,Utah,ALL,all sectors,1046023,5.98,411.89719,6888.76382,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,VA,Virginia,ALL,all sectors,3569372,7.09,1981.34324,27928.06607,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,VT,Vermont,ALL,all sectors,354578,12.2,184.94756,1515.94393,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,WA,Washington,ALL,all sectors,3153787,6.65,1665.11898,25043.41459,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,WI,Wisconsin,ALL,all sectors,2914347,8.62,1567.33467,18192.31264,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,WNC,West North Central,ALL,all sectors,10442662,6.52,4888.02719,74972.16686,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,WSC,West South Central,ALL,all sectors,16634696,9.06,11191.44331,123537.04292,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,WV,West Virginia,ALL,all sectors,1011240,5.46,503.97915,9223.98192,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2008-Q1,WY,Wyoming,ALL,all sectors,317988,5.42,231.02432,4266.10502,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,AK,Alaska,ALL,all sectors,,13.95,226.49674,1623.62496,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,AL,Alabama,ALL,all sectors,,7.42,1570.16281,21163.83949,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,AR,Arkansas,ALL,all sectors,,6.86,761.09444,11096.77757,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,AZ,Arizona,ALL,all sectors,,8.32,1442.3454,17337.93268,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,CA,California,ALL,all sectors,,12.3,7861.48194,63917.33384,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,CO,Colorado,ALL,all sectors,,7.76,974.13724,12552.95086,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,CT,Connecticut,ALL,all sectors,,16.02,1357.30717,8472.9595,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,DC,District of Columbia,ALL,all sectors,,11.98,348.78039,2912.42891,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,DE,Delaware,ALL,all sectors,,11.5,318.25389,2767.07513,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,ENC,East North Central,ALL,all sectors,,7.89,11397.7804,144415.25603,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,ESC,East South Central,ALL,all sectors,,6.96,5638.30169,81043.72504,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,FL,Florida,ALL,all sectors,,10.35,5785.4907,55883.381,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,GA,Georgia,ALL,all sectors,,7.46,2343.38286,31419.50385,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,HI,Hawaii,ALL,all sectors,,23.98,639.81096,2668.64257,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,IA,Iowa,ALL,all sectors,,6.43,707.34619,11007.66464,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,ID,Idaho,ALL,all sectors,,5.21,289.52045,5555.93768,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,IL,Illinois,ALL,all sectors,,8.56,2963.10182,34625.61075,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,IN,Indiana,ALL,all sectors,,6.53,1728.76674,26477.07066,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,KS,Kansas,ALL,all sectors,,6.44,602.4448,9360.59221,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,KY,Kentucky,ALL,all sectors,,5.72,1330.77318,23250.46263,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,LA,Louisiana,ALL,all sectors,,8.25,1557.66988,18869.62421,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MA,Massachusetts,ALL,all sectors,,14.66,2053.72669,14010.54212,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MAT,Middle Atlantic,ALL,all sectors,,12.09,11169.91481,92424.1901,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MD,Maryland,ALL,all sectors,,11.91,1842.3738,15466.09263,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,ME,Maine,ALL,all sectors,,14.99,441.85292,2947.91971,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MI,Michigan,ALL,all sectors,,8.28,2221.65104,26830.24738,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MN,Minnesota,ALL,all sectors,,7.2,1201.25914,16686.17956,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MO,Missouri,ALL,all sectors,,5.95,1191.4494,20036.66222,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MS,Mississippi,ALL,all sectors,,7.98,912.41327,11437.25088,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MT,Montana,ALL,all sectors,,7.2,277.67509,3855.7328,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,MTN,Mountain,ALL,all sectors,,7.55,4764.85628,63087.80458,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,NC,North Carolina,ALL,all sectors,,7.88,2419.80576,30708.42036,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,ND,North Dakota,ALL,all sectors,,6.49,202.00206,3113.92803,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,NE,Nebraska,ALL,all sectors,,5.94,403.86071,6796.70181,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,NEW,New England,ALL,all sectors,,14.79,4676.81172,31628.41134,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,NH,New Hampshire,ALL,all sectors,,13.89,383.16695,2758.0789,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,NJ,New Jersey,ALL,all sectors,,12.58,2454.1303,19507.37744,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,NM,New Mexico,ALL,all sectors,,7.59,403.33994,5313.82393,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,NV,Nevada,ALL,all sectors,,9.78,762.10881,7794.80044,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,NY,New York,ALL,all sectors,,15.02,5399.08215,35944.57262,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,OH,Ohio,ALL,all sectors,,7.75,3021.75395,39013.45287,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,OK,Oklahoma,ALL,all sectors,,7.26,929.60111,12797.57242,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2007-Q4,OR,Oregon,ALL,all sectors,,7.28,887.71677,12187.3967,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
